SeqGeral	plot_name	Epoca	Acession_name	bloco	plant_number	Obs	Ramificacao	DataR0	Dia	Mes	Mesfev	Ano	NumRam	CompR	Altura total	QuantR	EscalaLEO	NumFrutosR0	NumSemR0	DAPR	DAPR1ano	DAPR1ano_Ext	NumEvRam	NumTFruto	NumTSem
4847	NegaMaluca.5.3.2	5	NegaMaluca	3	2	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4848	NegaMaluca.5.3.3	5	NegaMaluca	3	3	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4849	NegaMaluca.5.3.4	5	NegaMaluca	3	4	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4850	NegaMaluca.5.3.5	5	NegaMaluca	3	5	Remover	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4851	BGM-0630.5.3.1	5	BGM-0630	3	1	Ok	Ram1	14/03/22	14	3	mar	2022	NA	NA	NA	2	1	NA	NA	216	NA	NA	NA	NA	NA
4852	BGM-0630.5.3.2	5	BGM-0630	3	2	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4853	BGM-0630.5.3.3	5	BGM-0630	3	3	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4854	BGM-0630.5.3.4	5	BGM-0630	3	4	Ok	Ram1	14/03/22	14	3	mar	2022	NA	NA	NA	2	1	NA	NA	216	NA	NA	NA	NA	NA
4855	BGM-0630.5.3.5	5	BGM-0630	3	5	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4856	BRS-Kiriris.5.3.1	5	BRS-Kiriris	3	1	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4857	BRS-Kiriris.5.3.2	5	BRS-Kiriris	3	2	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4858	BRS-Kiriris.5.3.3	5	BRS-Kiriris	3	3	Ok	Ram1	06/04/22	6	4	abr	2022	NA	NA	NA	3	1	NA	NA	239	NA	NA	NA	NA	NA
4859	BRS-Kiriris.5.3.4	5	BRS-Kiriris	3	4	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4860	BRS-Kiriris.5.3.5	5	BRS-Kiriris	3	5	Remover	Ram1	14/03/22	14	3	mar	2022	NA	NA	NA	2	0	NA	NA	216	NA	NA	NA	NA	NA
4861	BGM-0062.5.3.1	5	BGM-0062	3	1	Ok	Ram1	25/02/22	25	2	fev	2022	NA	NA	NA	3	0	NA	NA	199	NA	NA	NA	NA	NA
4862	BGM-0062.5.3.2	5	BGM-0062	3	2	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4863	BGM-0062.5.3.3	5	BGM-0062	3	3	Ok	Ram1	25/02/22	25	2	fev	2022	NA	NA	NA	2	2	NA	NA	199	NA	NA	NA	NA	NA
4864	BGM-0062.5.3.4	5	BGM-0062	3	4	Ok	Ram1	06/04/22	6	4	abr	2022	NA	NA	NA	3	2	NA	NA	239	NA	NA	NA	NA	NA
4865	BGM-0062.5.3.5	5	BGM-0062	3	5	Ok	Ram1	06/abr	6	4	abr	2022	NA	NA	NA	3	2	NA	NA	239	NA	NA	NA	NA	NA
4866	BGM-1128.5.3.1	5	BGM-1128	3	1	Ok	Ram1	10/01/22	10	1	jan	2022	NA	NA	NA	2	1	NA	NA	153	NA	NA	NA	NA	NA
4867	BGM-1128.5.3.2	5	BGM-1128	3	2	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4868	BGM-1128.5.3.3	5	BGM-1128	3	3	Ok	Ram1	25/02/22	25	2	fev	2022	NA	NA	NA	2	2	NA	NA	199	NA	NA	NA	NA	NA
4869	BGM-1128.5.3.4	5	BGM-1128	3	4	Remover	Ram1	14/03/22	14	3	mar	2022	NA	NA	NA	3	3	NA	NA	216	NA	NA	NA	NA	NA
4870	BGM-1128.5.3.5	5	BGM-1128	3	5	Ok	Ram1	25/02/22	25	2	fev	2022	NA	NA	NA	2	0	NA	NA	199	NA	NA	NA	NA	NA
4871	BRS-Dourada.5.3.1	5	BRS-Dourada	3	1	Ok	Ram1	04/05/22	4	5	mai	2022	NA	NA	NA	2	1	NA	NA	267	NA	NA	NA	NA	NA
4872	BRS-Dourada.5.3.2	5	BRS-Dourada	3	2	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4873	BRS-Dourada.5.3.3	5	BRS-Dourada	3	3	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4874	BRS-Dourada.5.3.4	5	BRS-Dourada	3	4	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4875	BRS-Dourada.5.3.5	5	BRS-Dourada	3	5	Remover	Ram1	30/03/22	30	3	mar	2022	NA	NA	NA	3	2	NA	NA	232	NA	NA	NA	NA	NA
4876	Correntao.5.3.1	5	Correntao	3	1	Ok	Ram1	26/05/22	26	5	mai	2022	NA	NA	NA	2	0	NA	NA	289	NA	NA	NA	NA	NA
4877	Correntao.5.3.2	5	Correntao	3	2	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4878	Correntao.5.3.3	5	Correntao	3	3	Remover	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4879	Correntao.5.3.4	5	Correntao	3	4	Ok	Ram1	08/09/22	8	9	set	2022	NA	NA	NA	2	1	NA	NA	394	NA	NA	NA	NA	NA
4880	Correntao.5.3.5	5	Correntao	3	5	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4881	BRS-GemadeOvo.5.3.1	5	BRS-GemadeOvo	3	1	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4882	BRS-GemadeOvo.5.3.2	5	BRS-GemadeOvo	3	2	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4883	BRS-GemadeOvo.5.3.3	5	BRS-GemadeOvo	3	3	Ok	Ram1	04/05/22	4	5	mai	2022	NA	NA	NA	2	1	NA	NA	267	NA	NA	NA	NA	NA
4884	BRS-GemadeOvo.5.3.4	5	BRS-GemadeOvo	3	4	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4885	BRS-GemadeOvo.5.3.5	5	BRS-GemadeOvo	3	5	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4886	Equador72.5.3.1	5	Equador72	3	1	Ok	Ram1	06/04/22	6	4	abr	2022	NA	NA	NA	3	1	NA	NA	239	NA	NA	NA	NA	NA
4887	Equador72.5.3.2	5	Equador72	3	2	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4888	Equador72.5.3.3	5	Equador72	3	3	Ok	Ram1	14/03/22	14	3	mar	2022	NA	NA	NA	3	0	NA	NA	216	NA	NA	NA	NA	NA
4889	Equador72.5.3.4	5	Equador72	3	4	Ok	Ram1	10/01/22	10	1	jan	2022	NA	NA	NA	2	2	NA	NA	153	NA	NA	NA	NA	NA
4890	Equador72.5.3.5	5	Equador72	3	5	Ok	Ram1	10/01/22	10	1	jan	2022	NA	NA	NA	3	2	NA	NA	153	NA	NA	NA	NA	NA
4891	BRS-Tapioqueira.5.3.1	5	BRS-Tapioqueira	3	1	Ok	Ram1	10/01/22	10	1	jan	2022	NA	NA	NA	2	1	NA	NA	153	NA	NA	NA	NA	NA
4892	BRS-Tapioqueira.5.3.2	5	BRS-Tapioqueira	3	2	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4893	BRS-Tapioqueira.5.3.3	5	BRS-Tapioqueira	3	3	Ok	Ram1	04/mai	4	5	mai	2022	NA	NA	NA	2	1	NA	NA	267	NA	NA	NA	NA	NA
4894	BRS-Tapioqueira.5.3.4	5	BRS-Tapioqueira	3	4	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4895	BRS-Tapioqueira.5.3.5	5	BRS-Tapioqueira	3	5	Ok	Ram1	10/01/22	10	1	jan	2022	NA	NA	NA	2	1	NA	NA	153	NA	NA	NA	NA	NA
4896	BRS-Tapioqueira.6.1.1	6	BRS-Tapioqueira	1	1	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4897	BRS-Tapioqueira.6.1.2	6	BRS-Tapioqueira	1	2	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4898	BRS-Tapioqueira.6.1.3	6	BRS-Tapioqueira	1	3	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4899	BRS-Tapioqueira.6.1.4	6	BRS-Tapioqueira	1	4	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4900	BRS-Tapioqueira.6.1.5	6	BRS-Tapioqueira	1	5	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4901	2011-34-45.6.1.1	6	2011-34-45	1	1	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4902	2011-34-45.6.1.2	6	2011-34-45	1	2	Ok	Ram1	07/07/22	7	7	jul	2022	NA	NA	NA	2	1	NA	NA	231	NA	NA	NA	NA	NA
4903	2011-34-45.6.1.3	6	2011-34-45	1	3	Ok	Ram1	07/07/22	7	7	jul	2022	NA	NA	NA	2	1	NA	NA	231	NA	NA	NA	NA	NA
4904	2011-34-45.6.1.4	6	2011-34-45	1	4	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4905	2011-34-45.6.1.5	6	2011-34-45	1	5	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4906	BGM-1128.6.1.1	6	BGM-1128	1	1	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4907	BGM-1128.6.1.2	6	BGM-1128	1	2	Ok	Ram1	14/06/22	14	6	jun	2022	NA	NA	NA	3	3	NA	NA	208	NA	NA	NA	NA	NA
4908	BGM-1128.6.1.3	6	BGM-1128	1	3	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4909	BGM-1128.6.1.4	6	BGM-1128	1	4	Ok	Ram1	07/07/22	7	7	jul	2022	NA	NA	NA	3	2	NA	NA	231	NA	NA	NA	NA	NA
4910	BGM-1128.6.1.5	6	BGM-1128	1	5	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4911	NegaMaluca.6.1.1	6	NegaMaluca	1	1	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4912	NegaMaluca.6.1.2	6	NegaMaluca	1	2	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4913	NegaMaluca.6.1.(	6	NegaMaluca	1	  (  	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4914	NegaMaluca.6.1.4	6	NegaMaluca	1	4	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4915	NegaMaluca.6.1.5	6	NegaMaluca	1	5	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4916	BGM-1118.6.1.1	6	BGM-1118	1	1	Ok	Ram1	12/08/22	12	8	ago	2022	NA	NA	NA	3	1	NA	NA	267	NA	NA	NA	NA	NA
4917	BGM-1118.6.1.2	6	BGM-1118	1	2	Ok	Ram1	14/06/22	14	6	jun	2022	NA	NA	NA	3	3	NA	NA	208	NA	NA	NA	NA	NA
4918	BGM-1118.6.1.3	6	BGM-1118	1	3	Ok	Ram1	12/08/22	12	8	ago	2022	NA	NA	NA	2	1	NA	NA	267	NA	NA	NA	NA	NA
4919	BGM-1118.6.1.4	6	BGM-1118	1	4	Ok	Ram1	07/07/22	7	7	jul	2022	NA	NA	NA	3	2	NA	NA	231	NA	NA	NA	NA	NA
4920	BGM-1118.6.1.5	6	BGM-1118	1	5	Ok	Ram1	14/06/22	14	6	jun	2022	NA	NA	NA	1	1	NA	NA	208	NA	NA	NA	NA	NA
4921	BRS-PotiBranca.6.1.1	6	BRS-PotiBranca	1	1	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4922	BRS-PotiBranca.6.1.2	6	BRS-PotiBranca	1	2	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4923	BRS-PotiBranca.6.1.3	6	BRS-PotiBranca	1	3	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4924	BRS-PotiBranca.6.1.4	6	BRS-PotiBranca	1	4	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4925	BRS-PotiBranca.6.1.5	6	BRS-PotiBranca	1	5	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4926	BRS-Dourada.6.1.1	6	BRS-Dourada	1	1	Ok	Ram1	27/10/22	27	10	out	2022	NA	NA	NA	2	1	NA	NA	343	NA	NA	NA	NA	NA
4927	BRS-Dourada.6.1.2	6	BRS-Dourada	1	2	Ok	Ram1	07/07/22	7	7	jul	2022	NA	NA	NA	2	2	NA	NA	231	NA	NA	NA	NA	NA
4928	BRS-Dourada.6.1.3	6	BRS-Dourada	1	3	Ok	Ram1	07/07/22	7	7	jul	2022	NA	NA	NA	NA	2	NA	NA	231	NA	NA	NA	NA	NA
4929	BRS-Dourada.6.1.4	6	BRS-Dourada	1	4	Ok	Ram1	27/07/22	27	7	jul	2022	NA	NA	NA	2	2	1	NA	251	NA	NA	NA	NA	NA
4930	BRS-Dourada.6.1.5	6	BRS-Dourada	1	5	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4931	BGM-0593.6.1.1	6	BGM-0593	1	1	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4932	BGM-0593.6.1.2	6	BGM-0593	1	2	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4933	BGM-0593.6.1.3	6	BGM-0593	1	3	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4934	BGM-0593.6.1.4	6	BGM-0593	1	4	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4935	BGM-0593.6.1.5	6	BGM-0593	1	5	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4936	BGM-1511.6.1.1	6	BGM-1511	1	1	Ok	Ram1	03/mai	3	5	mai	2022	NA	NA	NA	3	3	NA	NA	166	NA	NA	NA	NA	NA
4937	BGM-1511.6.1.2	6	BGM-1511	1	2	Ok	Ram1	03/05/22	3	5	mai	2022	NA	NA	NA	2	3	NA	NA	166	NA	NA	NA	NA	NA
4938	BGM-1511.6.1.3	6	BGM-1511	1	3	Ok	Ram1	03/mai	3	5	mai	2022	NA	NA	NA	2	2	NA	NA	166	NA	NA	NA	NA	NA
4939	BGM-1511.6.1.4	6	BGM-1511	1	4	Ok	Ram1	03/mai	3	5	mai	2022	NA	NA	NA	3	3	NA	NA	166	NA	NA	NA	NA	NA
4940	BGM-1511.6.1.5	6	BGM-1511	1	5	Ok	Ram1	05/abr	5	4	abr	2022	NA	NA	NA	2	2	NA	NA	138	NA	NA	NA	NA	NA
4941	BRS-Kiriris.6.1.1	6	BRS-Kiriris	1	1	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4942	BRS-Kiriris.6.1.2	6	BRS-Kiriris	1	2	Ok	Ram1	14/06/22	14	6	jun	2022	NA	NA	NA	2	1	NA	NA	208	NA	NA	NA	NA	NA
4943	BRS-Kiriris.6.1.3	6	BRS-Kiriris	1	3	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4944	BRS-Kiriris.6.1.4	6	BRS-Kiriris	1	4	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4945	BRS-Kiriris.6.1.5	6	BRS-Kiriris	1	5	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4946	Correntao.6.1.1	6	Correntao	1	1	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4947	Correntao.6.1.2	6	Correntao	1	2	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4948	Correntao.6.1.3	6	Correntao	1	3	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4949	Correntao.6.1.4	6	Correntao	1	4	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4950	Correntao.6.1.5	6	Correntao	1	5	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4951	BGM-0195.6.1.1	6	BGM-0195	1	1	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4952	BGM-0195.6.1.2	6	BGM-0195	1	2	Ok	Ram1	10/11/22	10	11	nov	2022	NA	NA	NA	2	2	NA	NA	357	NA	NA	NA	NA	NA
4953	BGM-0195.6.1.3	6	BGM-0195	1	3	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4954	BGM-0195.6.1.4	6	BGM-0195	1	4	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4955	BGM-0195.6.1.5	6	BGM-0195	1	5	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4956	Equador72.6.1.1	6	Equador72	1	1	Ok	Ram1	03/05/22	3	5	mai	2022	NA	NA	NA	2	2	NA	NA	166	NA	NA	NA	NA	NA
4957	Equador72.6.1.2	6	Equador72	1	2	Ok	Ram1	23/05/22	23	5	mai	2022	NA	NA	NA	2	2	1	NA	186	NA	NA	NA	NA	NA
4958	Equador72.6.1.3	6	Equador72	1	3	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4959	Equador72.6.1.4	6	Equador72	1	4	Ok	Ram1	23/05/22	23	5	mai	2022	NA	NA	NA	3	3	NA	NA	186	NA	NA	NA	NA	NA
4960	Equador72.6.1.5	6	Equador72	1	5	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4961	BRS-GemadeOvo.6.1.1	6	BRS-GemadeOvo	1	1	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4962	BRS-GemadeOvo.6.1.2	6	BRS-GemadeOvo	1	2	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4963	BRS-GemadeOvo.6.1.3	6	BRS-GemadeOvo	1	3	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4964	BRS-GemadeOvo.6.1.4	6	BRS-GemadeOvo	1	4	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4965	BRS-GemadeOvo.6.1.5	6	BRS-GemadeOvo	1	5	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4966	Eucalipto.6.1.1	6	Eucalipto	1	1	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4967	Eucalipto.6.1.2	6	Eucalipto	1	2	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4968	Eucalipto.6.1.3	6	Eucalipto	1	3	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4969	Eucalipto.6.1.4	6	Eucalipto	1	4	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4970	Eucalipto.6.1.5	6	Eucalipto	1	5	Ok	Ram1	14/10/22	14	10	out	2022	NA	NA	NA	2	1	NA	NA	330	NA	NA	NA	NA	NA
4971	BGM-0702.6.1.1	6	BGM-0702	1	1	Ok	Ram1	05/04/22	5	4	abr	2022	NA	NA	NA	2	2	NA	NA	138	NA	NA	NA	NA	NA
4972	BGM-0702.6.1.2	6	BGM-0702	1	2	Ok	Ram1	23/05/22	23	5	mai	2022	NA	NA	NA	3	3	NA	NA	186	NA	NA	NA	NA	NA
4973	BGM-0702.6.1.3	6	BGM-0702	1	3	Ok	Ram1	03/05/22	3	5	mai	2022	NA	NA	NA	2	2	NA	NA	166	NA	NA	NA	NA	NA
4974	BGM-0702.6.1.4	6	BGM-0702	1	4	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4975	BGM-0702.6.1.5	6	BGM-0702	1	5	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4976	BRS-Formosa.6.1.1	6	BRS-Formosa	1	1	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4977	BRS-Formosa.6.1.2	6	BRS-Formosa	1	2	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4978	BRS-Formosa.6.1.3	6	BRS-Formosa	1	3	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4979	BRS-Formosa.6.1.4	6	BRS-Formosa	1	4	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4980	BRS-Formosa.6.1.5	6	BRS-Formosa	1	5	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4981	BRS-Verdinha.6.1.1	6	BRS-Verdinha	1	1	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4982	BRS-Verdinha.6.1.2	6	BRS-Verdinha	1	2	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4983	BRS-Verdinha.6.1.3	6	BRS-Verdinha	1	3	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4984	BRS-Verdinha.6.1.4	6	BRS-Verdinha	1	4	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4985	BRS-Verdinha.6.1.5	6	BRS-Verdinha	1	5	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4986	BGM-1722.6.1.1	6	BGM-1722	1	1	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4987	BGM-1722.6.1.2	6	BGM-1722	1	2	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4988	BGM-1722.6.1.3	6	BGM-1722	1	3	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4989	BGM-1722.6.1.4	6	BGM-1722	1	4	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4990	BGM-1722.6.1.5	6	BGM-1722	1	5	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4991	BGM-0945.6.1.1	6	BGM-0945	1	1	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4992	BGM-0945.6.1.2	6	BGM-0945	1	2	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4993	BGM-0945.6.1.3	6	BGM-0945	1	3	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4994	BGM-0945.6.1.4	6	BGM-0945	1	4	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4995	BGM-0945.6.1.5	6	BGM-0945	1	5	Ok	Ram1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
